date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:46:54	175853/175853	---M-Z	200	added ('OK')	text/html	etag:%222aeed-609160d2-516c5697f38fec02;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/index.html	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/index.html	(from )
18:46:54	1159/1159	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d2431a6-659acfdea6626047;gz%22	https://max-themes.net/robots.txt		(from )
18:46:54	547/547	---M-Z	200	added ('OK')	text/css	etag:%22223-609160da-2dc745be9a50238e;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/css/reset.css	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/css/reset.css	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:46:55	5026/5026	---M-Z	200	added ('OK')	text/css	etag:%2213a2-609160dd-7087d4eb1da33d0;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/css/wordpress.css	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/css/wordpress.css	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:46:55	197762/197762	---M-Z	200	added ('OK')	text/css	etag:%2230482-609160dc-abd0b914af1521d7;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/css/style.css	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/css/style.css	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:46:56	19675/19675	---M-Z	200	added ('OK')	text/css	etag:%224cdb-609160da-5980383b854630ef;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/css/modulobox.css	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/css/modulobox.css	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:46:56	34629/34629	---M-Z	200	added ('OK')	text/css	etag:%228745-609160d9-511cad47d5684d4d;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/css/font-awesome.min.css	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/css/font-awesome.min.css	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:46:56	16396/16396	---M-Z	200	added ('OK')	text/css	etag:%22400c-609160dc-76d1ce618fcbdba3;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/css/themify-icons.css	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/css/themify-icons.css	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:46:57	8960/8960	---M-Z	200	added ('OK')	text/css	etag:%222300-609160dd-ba304ded28992bc9;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/css/tooltipster.css	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/css/tooltipster.css	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:46:57	4964/4964	---M-Z	200	added ('OK')	text/css	etag:%221364-609160d7-bd34c6af920a4ac9;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/css/demo.css	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/css/demo.css	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:46:57	13233/13233	---M-Z	200	added ('OK')	text/css	etag:%2233b1-6091615b-6055946b309fbf86;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/loftloader/assets/css/loftloader.min.css?ver=2020081301	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/loftloader/assets/css/loftloader.minc3cd.css	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:46:57	16588/16588	---M-Z	200	added ('OK')	text/css	etag:%2240cc-60916165-546e54613e529483;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:46:57	18468/18468	---M-Z	200	added ('OK')	text/css	etag:%224824-6091615e-a565a58179588b37;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/elementor/assets/lib/animations/animations.min.css	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/elementor/assets/lib/animations/animations.min.css	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:46:58	3854/3854	---M-Z	200	added ('OK')	text/css	etag:%22f0e-60916144-d5f9ad608bb9c971;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/elementor/assets/css/frontend-legacy.min.css	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/elementor/assets/css/frontend-legacy.min.css	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:46:58	112468/112468	---M-Z	200	added ('OK')	text/css	etag:%221b754-60916144-fa90f06e49eaed36;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/elementor/assets/css/frontend.min.css	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/elementor/assets/css/frontend.min.css	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:46:58	21895/21895	---M-Z	200	added ('OK')	text/css	etag:%225587-6091614c-3d552d601c20fd;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/css/swiper.css	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/css/swiper.css	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:46:58	12577/12577	---M-Z	200	added ('OK')	text/css	etag:%223121-6091614a-3831918c39d43d3e;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/css/animatedheadline.css	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/css/animatedheadline.css	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:46:59	2496/2496	---M-Z	200	added ('OK')	text/css	etag:%229c0-6091614b-9c3fd5148ea85771;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/css/justifiedGallery.css	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/css/justifiedGallery.css	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:46:59	2393/2393	---M-Z	200	added ('OK')	text/css	etag:%22959-6091614a-94c1999d41fb7e74;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/css/flickity.css	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/css/flickity.css	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:46:59	3020/3020	---M-Z	200	added ('OK')	text/css	etag:%22bcc-6091614c-50d1d6cd7f284faf;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/css/owl.theme.default.min.css	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/css/owl.theme.default.min.css	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:46:59	112465/112465	---M-Z	200	added ('OK')	text/css	etag:%221b751-6091614b-668eacb453cca1d1;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/css/hoteller-elementor.css	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/css/hoteller-elementor.css	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:00	14690/14690	---M-Z	200	added ('OK')	text/css	etag:%223962-6091614b-6186ef9fcea0a8c4;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/css/hoteller-elementor-responsive.css	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/css/hoteller-elementor-responsive.css	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:00	30927/30927	---M-Z	200	added ('OK')	text/css	etag:%2278cf-6091616c-ca54bdd38f1bcf5;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min1849.css	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:00	49559/49559	---M-Z	200	added ('OK')	text/css	etag:%22c197-609160db-549d538eb0788248;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/css/responsive.css	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/css/responsive.css	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:00	247353/247353	---M-Z	200	added ('OK')	text/css	etag:%223c639-609160d8-5f9b291d38fe3ba8;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/css/custom-css.css	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/css/custom-css.css	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:01	2278/2278	---M--	200	added ('OK')	image/png	etag:%228e6-60916135-10bdac2f99bc7022;;;%22	https://max-themes.net/demos/hoteller/hoteller/boutique/upload/TG-Thumb.png	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/upload/TG-Thumb.png	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:01	3539/3539	---M--	200	added ('OK')	image/png	etag:%22dd3-6091611e-3a4fdc92d96f4386;;;%22	https://max-themes.net/demos/hoteller/hoteller/boutique/upload/logo_black.png	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/upload/logo_black.png	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:01	163918/163918	---M-Z	200	added ('OK')	text/html	etag:%222804e-609160d3-9557aee18a18d4c4;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/our-rooms.html	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/our-rooms.html	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:01	131484/131484	---M-Z	200	added ('OK')	text/html	etag:%222019c-609160d2-ef1cd0e50cd10bd;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/dining.html	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/dining.html	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:02	137051/137051	---M-Z	200	added ('OK')	text/html	etag:%222175b-609160cf-9a068f50fbcf6523;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/about.html	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/about.html	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:02	118499/118499	---M-Z	200	added ('OK')	text/html	etag:%221cee3-609160d0-9c80240769097cb5;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/contact.html	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/contact.html	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:02	88418/88418	---M-Z	200	added ('OK')	text/html	etag:%2215962-609160cf-df155790d37302df;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/booking-now.html	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/booking-now.html	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:02	3559/3559	---M--	200	added ('OK')	image/png	etag:%22de7-6091611f-6a74c433928776e8;;;%22	https://max-themes.net/demos/hoteller/hoteller/boutique/upload/logo_white.png	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/upload/logo_white.png	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:03	160/160	---M--	200	added ('OK')	image/png	etag:%22a0-60916124-51f773e28788e3e9;;;%22	https://max-themes.net/demos/hoteller/hoteller/boutique/upload/menu_icon_white.png	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/upload/menu_icon_white.png	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:03	160/160	---M--	200	added ('OK')	image/png	etag:%22a0-60916124-523a406d3bd8e013;;;%22	https://max-themes.net/demos/hoteller/hoteller/boutique/upload/menu_icon.png	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/upload/menu_icon.png	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:03	170225/170225	---M--	200	added ('OK')	image/jpeg	etag:%22298f1-60916127-9d530752743d48aa;;;%22	https://max-themes.net/demos/hoteller/hoteller/boutique/upload/pont-saint-pierre-and-hotel-dieu-saint-jacques-ERV3QDU.jpg	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/upload/pont-saint-pierre-and-hotel-dieu-saint-jacques-ERV3QDU.jpg	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:04	103370/103370	---M--	200	added ('OK')	image/jpeg	etag:%22193ca-6091610b-e4ae936666975062;;;%22	https://max-themes.net/demos/hoteller/hoteller/boutique/upload/chef-presenting-food-to-customers-in-the-P8DB3B8.jpg	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/upload/chef-presenting-food-to-customers-in-the-P8DB3B8.jpg	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:04	6291/6291	---M--	200	added ('OK')	image/png	etag:%221893-60916131-de9534447de8d8b6;;;%22	https://max-themes.net/demos/hoteller/hoteller/boutique/upload/signature.png	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/upload/signature.png	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:04	108323/108323	---M--	200	added ('OK')	image/jpeg	etag:%221a723-60916125-34523545f36812b7;;;%22	https://max-themes.net/demos/hoteller/hoteller/boutique/upload/One-Bedroom-Alpine-Suite-Lake-View.jpg	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/upload/One-Bedroom-Alpine-Suite-Lake-View.jpg	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:05	167535/167535	---M-Z	200	added ('OK')	text/html	etag:%2228e6f-609160d0-4ee6814799dd7fa4;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/deluxe-room.html	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/deluxe-room.html	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:05	102396/102396	---M--	200	added ('OK')	image/jpeg	etag:%2218ffc-609160fe-9798c26a5566c000;;;%22	https://max-themes.net/demos/hoteller/hoteller/boutique/upload/149368628.jpg	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/upload/149368628.jpg	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:05	157088/157088	---M--	200	added ('OK')	image/jpeg	etag:%22265a0-6091612a-4dc6fa956b071caa;;;%22	https://max-themes.net/demos/hoteller/hoteller/boutique/upload/room-standard-01.jpg	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/upload/room-standard-01.jpg	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:05	139090/139090	---M--	200	added ('OK')	image/jpeg	etag:%2221f52-60916134-c8c146c22df627b7;;;%22	https://max-themes.net/demos/hoteller/hoteller/boutique/upload/St-Moritz-Guest-Room.jpg	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/upload/St-Moritz-Guest-Room.jpg	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:06	95310/95310	---M--	200	added ('OK')	image/jpeg	etag:%221744e-60916124-d2f89e0992243d5e;;;%22	https://max-themes.net/demos/hoteller/hoteller/boutique/upload/mature-businessman-with-smartphone-in-a-hotel-P8JDE9P.jpg	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/upload/mature-businessman-with-smartphone-in-a-hotel-P8JDE9P.jpg	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:06	114676/114676	---M--	200	added ('OK')	image/jpeg	etag:%221bff4-60916103-efcb2086e97c9277;;;%22	https://max-themes.net/demos/hoteller/hoteller/boutique/upload/boy-and-girl-skiing-in-forest-P332MXA.jpg	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/upload/boy-and-girl-skiing-in-forest-P332MXA.jpg	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:06	220402/220402	---M--	200	added ('OK')	image/png	etag:%2235cf2-6091611b-eccf9732c4c7a22e;;;%22	https://max-themes.net/demos/hoteller/hoteller/boutique/upload/hotel-sketch.png	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/upload/hotel-sketch.png	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:06	161131/161131	---M--	200	added ('OK')	image/jpeg	etag:%222756b-60916116-c04b326ab8ef80a5;;;%22	https://max-themes.net/demos/hoteller/hoteller/boutique/upload/food-on-a-table-in-a-hotel-room-PU969F8.jpg	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/upload/food-on-a-table-in-a-hotel-room-PU969F8.jpg	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:07	96873/96873	---M-Z	200	added ('OK')	application/x-javascript	etag:%2217a69-609160fc-a49a2fe8cdaaf09;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/jquery.js?ver=1.12.4-wp	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/jquery4a5f.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:07	3931/3931	---M-Z	200	added ('OK')	application/x-javascript	etag:%22f5b-6091613e-91bbc24e1fad5891;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/ui/core.min.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/ui/core.min.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:07	6838/6838	---M-Z	200	added ('OK')	application/x-javascript	etag:%221ab6-60916141-618d207ab0a39eb9;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/ui/widget.min.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/ui/widget.min.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:07	3142/3142	---M-Z	200	added ('OK')	application/x-javascript	etag:%22c46-60916140-6aa9eef2b3839fe3;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/ui/mouse.min.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/ui/mouse.min.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:07	18403/18403	---M-Z	200	added ('OK')	application/x-javascript	etag:%2247e3-60916141-e797a31dbed90bd0;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/ui/resizable.min.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/ui/resizable.min.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:08	18847/18847	---M-Z	200	added ('OK')	application/x-javascript	etag:%22499f-6091613f-f6721c8f57346704;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/ui/draggable.min.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/ui/draggable.min.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:08	7217/7217	---M-Z	200	added ('OK')	application/x-javascript	etag:%221c31-6091613e-6e13edcc8c3d96e2;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/ui/button.min.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/ui/button.min.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:08	6482/6482	---M-Z	200	added ('OK')	application/x-javascript	etag:%221952-60916141-31c7a1174dedab5;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/ui/position.min.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/ui/position.min.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:08	12098/12098	---M-Z	200	added ('OK')	application/x-javascript	etag:%222f42-6091613f-13627c8e1d09541d;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/ui/dialog.min.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/ui/dialog.min.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:09	5629/5629	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215fd-6091613a-c4756d9364010b49;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/imagesloaded.min.js?ver=4.1.4	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/imagesloaded.mineda1.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:09	24138/24138	---M-Z	200	added ('OK')	application/x-javascript	etag:%225e4a-6091613b-8e7ea64a0c178c60;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/masonry.min.js?ver=4.2.2	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/masonry.min3a05.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:09	5022/5022	---M-Z	200	added ('OK')	application/x-javascript	etag:%22139e-60916152-2aa0c5ad81a883c1;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/jquery.lazy.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/jquery.lazy.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:09	62733/62733	---M-Z	200	added ('OK')	application/x-javascript	etag:%22f50d-60916155-bffabc6c252ecad;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/modulobox.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/modulobox.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:10	9004/9004	---M-Z	200	added ('OK')	application/x-javascript	etag:%22232c-60916153-589e7786550def84;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/jquery.parallax-scroll.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/jquery.parallax-scroll.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:10	8868/8868	---M-Z	200	added ('OK')	application/x-javascript	etag:%2222a4-60916153-d56a5f7758601ca9;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/jquery.smoove.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/jquery.smoove.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:10	96609/96609	---M-Z	200	added ('OK')	application/x-javascript	etag:%2217961-60916156-41fcf0677b4e1c8;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/parallax.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/parallax.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:10	24554/24554	---M-Z	200	added ('OK')	application/x-javascript	etag:%225fea-60916152-b2a75bb099319692;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/jquery.blast.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/jquery.blast.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:11	3781/3781	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ec5-60916154-95d868a505545ae1;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/jquery.visible.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/jquery.visible.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:11	36905/36905	---M-Z	200	added ('OK')	application/x-javascript	etag:%229029-60916152-ab958a1418c44fd6;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/jarallax.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/jarallax.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:11	13266/13266	---M-Z	200	added ('OK')	application/x-javascript	etag:%2233d2-60916140-9fac150c78bae9ed;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/ui/effect.min.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/ui/effect.min.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:11	8044/8044	---M-Z	200	added ('OK')	application/x-javascript	etag:%221f6c-6091613c-d1d7110f05a984a1;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/waypoints.min.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/waypoints.min.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:12	11790/11790	---M-Z	200	added ('OK')	application/x-javascript	etag:%222e0e-60916157-6b23d543e2a9d5f1;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/tilt.jquery.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/hoteller-elementor/assets/js/tilt.jquery.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
18:47:12	12597/12597	---M-Z	200	added ('OK')	application/x-javascript	etag:%223135-6091613a-819ec52471d61e3d;gz%22	https://max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/jquery.stellar.min.js	C:/xampp/htdocs/hotel3/max-themes.net/demos/hoteller/hoteller/boutique/js/plugins/jquery.stellar.min.js	(from https://max-themes.net/demos/hoteller/hoteller/boutique/index.html)
